gen,family,species,sub_species,common_name,recordist,date,time,country,location,lat,lng,bird,file_name,weights,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,gmm_cluster,gmm_prob_0,gmm_prob_1,gmm_prob_2,gmm_prob_3,gmm_prob_4,gmm_prob_5,gmm_prob_6,gmm_prob_7,oscine_group
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Ciortan Bogdan ,2021-03-03,10:00,Romania,"Foișor, Comuna Rojiște, Județul Dolj",44.0872,23.8899,627639,Certhia_brachydactyla_627639_seg1.wav,0.024390243902439,210.39131,34.432404,17.892883,28.665697,-21.306633,-4.500437,-13.977144,-6.260897,4.4458447,-5.282819,4.995593,3.690119,2.9469283,0.25666493,-1.6437727,0.24494831,3.3680263,-4.104145,-3.7796495,-1.1867299,-0.5537606,4.116969,5.370593,5.677283,-1.1320589,2.7900746,2.0125592,-1.2684013,0.21962005,0.4076687,-0.40076524,-2.937255,-2.1560082,-0.79590607,-1.4328213,-0.12558937,-1.0481032,3,9.786958130792841e-10,9.780370564752434e-13,1.0329373751397807e-07,0.9998391119852318,1.6731663410653454e-10,0.00016078350333283741,4.1598191622228505e-38,7.070441558468143e-11,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,maudoc,2013-03-03,15:00,Italy,"Porcino, Caprino Veronese, Verona, Veneto",45.624,10.8402,123692,Certhia_brachydactyla_123692_seg7.wav,0.024390243902439,259.62674,0.79189605,0.6492931,-1.4538406,1.0971353,-0.039156906,-12.416711,5.0426235,-4.0967183,4.5513787,2.6652813,-0.7223095,-2.50062,-4.302935,6.085144,1.5150127,-4.9169054,-5.8109465,-0.55320257,-0.74499923,-1.0661582,3.9854867,3.640028,1.840391,1.1238462,2.3430963,0.69025844,3.8760297,-0.19752742,-1.0408103,2.724968,0.24719271,-2.3217835,-1.6108589,-0.0022420883,-2.3704967,-5.54692,1,4.8873819955738545e-08,0.9987300369595186,0.00022003409187262748,1.1341023266984926e-05,0.00010791179068496512,0.0007116500916698936,1.1189111658135418e-05,0.00020778805750687216,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Peter Boesman,2018-05-04,06:00,Portugal,"Arcos, Estremoz, Évora",38.8265,-7.4849,416616,Certhia_brachydactyla_416616_seg3.wav,0.024390243902439,228.8763,29.175966,35.97506,1.6491389,-0.18086386,4.810059,-1.0371737,5.0779347,-4.004493,-1.709697,0.57170045,-0.91439724,0.59531486,-1.392569,0.70200145,-5.6828637,-3.4794085,3.3938513,4.6864,1.0695574,2.0472512,2.6652055,-1.3104416,-0.8567859,-0.022031305,7.0937114,3.653862,-1.5705692,-0.94254833,0.40810293,-0.048564687,3.1507008,2.1665242,0.8818474,3.347137,2.492731,0.043692484,6,4.4369709700943445e-07,0.13831475137136698,5.131869213477021e-06,7.920746737273401e-05,3.7989608453679745e-06,5.747166242338912e-05,0.8614773467081621,6.184826352002409e-05,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,maudoc,2013-03-03,15:00,Italy,"Porcino, Caprino Veronese, Verona, Veneto",45.624,10.8402,123692,Certhia_brachydactyla_123692_seg4.wav,0.024390243902439,254.71202,-4.637045,0.7382133,-6.4617987,3.666155,3.889094,-8.623287,3.8102057,-4.7515235,3.6503453,-0.45301917,2.6297584,4.058178,-3.9616246,3.6247232,2.4064987,-2.081247,-3.60312,-0.5422392,-0.009421804,-0.4824173,4.4116316,1.6347026,1.7335227,-0.20605613,-1.587305,0.93102664,2.0634346,0.51170254,-1.6891646,-1.879044,0.8984464,0.029006362,0.062152863,4.5127172,-2.9163837,-1.6745918,1,1.2584294689948523e-10,0.8553974619771929,0.0001984150738762087,0.14435718365427203,1.340056686897478e-06,7.183976024433986e-06,1.8546659337778123e-05,1.9868476765661706e-05,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Peter Boesman,2018-05-04,06:00,Portugal,"Arcos, Estremoz, Évora",38.8265,-7.4849,416616,Certhia_brachydactyla_416616_seg1.wav,0.024390243902439,238.64279,28.792551,17.036064,2.678973,-5.9469147,0.54117554,-0.30192703,4.4256687,-6.5153904,11.228036,-3.8524938,-0.96578807,-3.9511995,-3.6813831,5.057294,0.016230075,2.4158597,0.9205273,8.518235,-3.5978148,-1.6223167,3.1850986,2.1318629,-1.8690984,1.7910869,4.9633904,1.3536634,4.6619773,-1.1584469,-1.1321491,-1.0374641,3.2681184,-1.7670695,0.9165211,0.4149351,2.3040733,-3.0067253,3,1.8576507309886013e-14,0.0006485711484477406,0.001156820519611311,0.588612353778623,0.0001783914817785641,0.001281263325167931,0.4079594804157228,0.00016311933062701858,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,maudoc,2013-03-03,15:00,Italy,"Porcino, Caprino Veronese, Verona, Veneto",45.624,10.8402,123692,Certhia_brachydactyla_123692_seg1.wav,0.024390243902439,263.25897,21.493744,4.573633,-5.984432,-5.955646,-6.23767,-11.511562,5.1491117,-6.6873913,6.2056475,-0.63981605,-2.08246,6.690623,-2.0686903,2.3314803,-0.724322,2.7136607,-3.7430692,-3.407487,2.69488,1.6344302,2.6149728,-0.8313934,7.410718,0.39236373,1.3257073,-4.226513,-0.6476228,-1.681898,0.45334452,2.659685,-2.7223535,1.492133,-1.0243721,3.300767,1.3420391,1.3577018,6,1.019250796467835e-13,0.004959135988931537,2.044576982848911e-06,2.1148331095415816e-05,9.493947433376575e-06,0.0006307464758400005,0.9943564936861713,2.0936993445466615e-05,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Peter Boesman,2018-05-04,06:00,Portugal,"Arcos, Estremoz, Évora",38.8265,-7.4849,416616,Certhia_brachydactyla_416616_seg5.wav,0.024390243902439,204.23782,45.61212,24.486048,-4.7311788,-4.0180497,-0.030694064,-9.623446,-0.5276062,-2.169796,1.6156541,4.46583,-4.4507833,-1.4945003,1.2974942,-5.635753,-6.3326817,1.0213541,0.5690811,-0.13968937,1.5017698,-2.130036,3.7806146,0.2551437,-2.326891,-0.57360506,2.1647744,6.779472,2.3944829,1.2131094,-0.0873241,-1.0396812,0.7059418,-0.010714531,0.7006798,1.2058182,0.06369972,-1.1409173,6,4.624930921563769e-14,0.09591120073123083,2.013198055222997e-07,0.0723857193946235,2.1595829029686293e-08,1.6324253895124737e-07,0.8317016927742531,1.0009416697707312e-06,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Peter Boesman,2018-05-04,06:00,Portugal,"Arcos, Estremoz, Évora",38.8265,-7.4849,416616,Certhia_brachydactyla_416616_seg4.wav,0.024390243902439,258.25006,14.993673,8.49562,-4.3004785,-7.061996,5.459923,0.57031363,8.217586,-0.892081,9.931788,2.1429608,1.1342913,-3.8423004,-5.423523,3.081642,0.80246186,-1.6975119,-1.24954,4.084405,-0.51369005,1.5205972,3.2263513,0.73967975,-1.5321616,4.0899324,0.46353343,0.15234318,3.971115,-0.43611157,-0.9299754,-1.408359,-1.2094201,1.8289106,3.0701675,4.3636336,3.2597504,-1.0246304,6,1.7199541718205098e-14,0.007216330683466335,2.109566804354808e-05,0.3896405714431585,4.056807681284431e-06,8.477684074806455e-05,0.602939576348855,9.359220802668292e-05,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Markus Jacobs,2022-05-15,06:30,Germany,"Hanover Region (near  Wunstorf), Lower Saxony",52.4489,9.3339,724274,Certhia_brachydactyla_724274_seg1.wav,0.024390243902439,257.4295,10.597822,7.698021,-8.214187,-0.9390341,1.135939,-9.401212,4.5972958,-5.9535103,6.534373,1.3761702,-2.9583278,2.9135199,2.6491897,1.0031233,-0.78952557,2.4741793,0.92886615,2.722594,-0.31170332,-1.6746378,-0.48037443,1.8173176,-0.87151194,-1.1325836,-2.6615796,-1.3080398,-0.2288324,0.08154259,0.6110032,1.2086155,-1.1752814,-3.0260823,0.9438591,3.147254,3.4206524,1.065532,1,2.186916709583241e-11,0.7843011521786575,1.5571618073204981e-06,0.04325992062657274,6.431935983737971e-07,3.294937677377671e-05,0.1723991795323174,4.597908403918895e-06,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,maudoc,2013-03-03,15:00,Italy,"Porcino, Caprino Veronese, Verona, Veneto",45.624,10.8402,123692,Certhia_brachydactyla_123692_seg2.wav,0.024390243902439,248.18794,6.6420217,9.085016,-0.7859663,-0.027187306,2.3579097,-8.192992,9.400308,-5.695264,5.2540884,-0.32160032,3.2652798,1.7574465,-2.040371,1.4892914,-1.893575,-1.0101875,-0.0017320891,-2.9106073,-0.84071994,-0.14897655,4.1306887,-1.0919176,1.4646858,1.4655768,5.0801296,-0.76561904,3.378999,-0.07979785,-1.109258,1.456628,-3.123447,1.2952315,1.03652,1.2321086,-3.2123833,-0.62233984,1,1.0970338509479834e-11,0.9817847338307448,3.801081520722116e-07,0.0026691124060110555,3.075111351714683e-07,4.892414629054679e-05,0.01548326005799849,1.3281928697899635e-05,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Peter Boesman,2018-05-04,06:00,Portugal,"Arcos, Estremoz, Évora",38.8265,-7.4849,416616,Certhia_brachydactyla_416616_seg6.wav,0.024390243902439,272.61157,15.581403,5.925412,-9.211072,-5.2246685,-0.45713305,-0.69174576,10.526012,-2.5844257,5.44184,5.1222777,0.5035764,1.3589828,-0.2847764,2.0101752,-0.63659865,1.7229513,-3.3028247,5.1951265,-4.169138,1.2644098,-2.6201968,0.74551207,1.6304942,-0.19913897,-0.66611004,0.3851842,1.2614036,0.684547,-0.9215128,1.8203404,0.06530685,0.6585672,2.9895172,5.20529,0.8358631,-0.06934723,6,2.9356685842584397e-12,0.06107694898801368,1.2411976164480737e-05,0.0021769021948330218,8.349737702465982e-06,0.001669354152991476,0.9348083812219254,0.00024765172543713554,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Wim Jacobs,2020-02-18,?,Belgium,"Arrondissement Antwerpen (near  Antwerpen), Antwerpen, Vlaams Gewest",51.2029,4.4084,854852,Certhia_brachydactyla_854852_seg1.wav,0.024390243902439,254.44604,14.777466,17.40347,-1.7738875,-8.644871,-0.18585205,-1.5625751,4.508364,-0.13575697,6.7649984,1.1584669,-1.8393499,0.8354283,-5.751209,3.3567133,-0.61956596,2.0969446,-2.10377,5.7889442,1.3890184,-1.5022186,1.4636455,0.9983386,2.192472,0.76579493,-0.23826875,1.7532389,-0.4744476,2.1043293,-1.4415553,1.1537364,0.48160735,-0.7550421,1.0631924,2.8790584,2.8572464,-2.5795505,3,4.0719768312077554e-10,0.11484656190746702,1.402415300328115e-05,0.8152590965385623,4.702769253483987e-07,1.0271268005170316e-05,0.06986254373841487,7.031710422530612e-06,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Peter Boesman,2018-05-04,06:00,Portugal,"Arcos, Estremoz, Évora",38.8265,-7.4849,416616,Certhia_brachydactyla_416616_seg7.wav,0.024390243902439,196.5831,36.7006,28.405493,2.8712196,1.0234042,8.3640175,-0.63232714,1.3285234,-1.5894445,2.5859816,1.8131202,0.9695123,-1.444271,-0.3206182,1.6394502,-1.5874821,0.4413922,3.9679708,4.2743964,1.5526241,2.8178732,2.4523075,-1.3478642,-1.4271322,-2.354109,-3.2867901,0.95995414,1.5124536,-0.10766009,0.3866933,-0.081213415,0.20048137,-1.5211753,3.2309456,0.77425575,1.2367916,-0.5822877,3,1.1458146077277062e-14,0.0003650982743015812,5.99679306923856e-07,0.9922497887694882,3.734568760860174e-09,1.9071499408388572e-09,0.007384466914154727,4.072101800875359e-08,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,maudoc,2013-03-03,15:00,Italy,"Porcino, Caprino Veronese, Verona, Veneto",45.624,10.8402,123692,Certhia_brachydactyla_123692_seg3.wav,0.024390243902439,250.81932,1.5273081,-0.6641554,-1.0956804,-2.3064358,3.822561,-9.8769865,3.5452108,-5.0149236,4.6873045,-0.38127,3.3790016,7.1729836,-4.540426,2.061895,-0.12365874,-0.2576859,-4.3589206,-0.19324976,-1.4261758,-0.7333678,2.7914112,1.6147759,4.405224,2.571759,3.6419017,-0.6553232,2.444519,-0.34484425,-1.9123878,1.5984598,-2.5967538,-0.6233053,1.9115753,3.5043073,0.6073208,-3.4578178,1,9.953650326061076e-10,0.9187241990197422,0.0006224394925603728,0.07984344611059123,8.919677740734644e-05,0.00024981102467975424,9.919305107261795e-05,0.0003717135285795587,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Sander Bot,2009-03-24,?,Netherlands,"Dwingelderveld, Drenthe ",52.8176,6.4326,35073,Certhia_brachydactyla_35073_seg1.wav,0.024390243902439,261.65036,-27.749151,-5.204799,-3.376317,15.783536,11.092166,-4.5622873,1.5192415,-5.77942,5.499325,4.1521044,2.0141003,2.0948555,0.69893914,1.3469703,-2.2298381,-1.7452401,0.54645765,-3.2558017,-0.12391545,2.4801216,0.21588166,0.4727865,3.46173,-0.1733762,6.476847,-1.5403321,1.1526521,0.22394656,-2.3361514,-0.04895191,-1.6877595,0.938331,1.917736,-3.2728605,-2.2217712,1.2119284,1,5.352358845728125e-11,0.9994807415797906,3.943669640122658e-09,0.0005014639310065849,1.7603092832760643e-07,3.2933777080802357e-06,4.084953289156681e-06,1.0236130083554724e-05,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Jerome Fischer,2016-06-04,13:00,Switzerland,"Berne, Bern District, Canton of Bern",46.9303,7.4676,338455,Certhia_brachydactyla_338455_seg4.wav,0.024390243902439,272.68164,11.17509,-0.5341727,-10.505478,3.8222787,-1.5549407,-11.555194,1.4226,0.95584744,3.094108,4.6101236,-2.9919968,4.416556,0.5056907,0.124108024,2.2860389,0.12669407,-5.3684993,-1.7691127,-0.7581067,-0.6699503,1.3278804,-0.7239819,3.2955167,3.7149825,-1.3963922,1.9903804,-0.21715869,0.577517,1.0207504,1.165862,-0.6935166,-0.5680238,-1.5486736,1.3385043,-1.1882381,-1.1079973,6,4.224191251001739e-15,0.3284946112261121,2.4716971011416447e-05,0.06982862851186454,9.315120069454903e-07,4.850665626103896e-05,0.601595113979042,7.4911436971779885e-06,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Jerome Fischer,2016-06-04,13:00,Switzerland,"Berne, Bern District, Canton of Bern",46.9303,7.4676,338455,Certhia_brachydactyla_338455_seg3.wav,0.024390243902439,230.20941,11.376362,15.179953,11.878684,2.3949633,1.6668153,1.1761839,-4.2197356,-3.1561594,9.8912525,5.0495386,-0.041614544,1.1428641,2.9017575,2.8992991,3.5539753,1.3256721,-2.8109884,2.5756252,-1.4352585,-0.07844354,0.15885226,-3.493955,-2.0274403,0.93918866,0.57893276,0.5929767,-0.10408837,-0.2179032,1.4157273,-0.34530973,0.099026345,-1.2153941,0.30526543,0.11330986,1.4603786,1.2952907,3,7.264859041854433e-10,0.012299831598313231,4.286493800694295e-06,0.9867199151474565,1.2055738294094796e-07,4.964155586946086e-08,0.0009757403727180346,5.546228622684717e-08,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Jerome Fischer,2016-06-04,13:00,Switzerland,"Berne, Bern District, Canton of Bern",46.9303,7.4676,338455,Certhia_brachydactyla_338455_seg2.wav,0.024390243902439,261.47235,-1.8804389,-1.8511033,-5.8924937,8.362397,5.0151596,-3.9902036,3.9346359,-1.3207234,3.99535,6.5051827,0.7173314,1.9076395,-4.0362988,4.3669147,-1.477046,1.422018,-3.6010218,-1.4820108,-1.7217342,-0.046932276,1.3683635,0.8289093,1.2890003,0.5962745,1.8808808,0.5515487,2.346698,0.65418506,-2.299605,2.9776332,0.63117963,0.757337,-2.9989548,0.38612175,-1.5013199,0.7144349,1,1.9371721056499803e-12,0.9335404706622665,5.336404109367078e-07,0.05548711781202263,6.698878994693686e-08,2.8980939559757854e-06,0.010965492430918166,3.4203696993618844e-06,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Domagoj Tomičić,2022-01-03,10:30,Croatia,"Kupina, Velika Kopanica, Općina Oprisavci, Brod-Posavina County",45.1501,18.3198,695310,Certhia_brachydactyla_695310_seg1.wav,0.024390243902439,244.20122,8.146327,6.55673,-4.786273,3.1134589,4.6621943,-8.46025,2.5242105,-4.4656415,1.8320645,2.9029574,-1.376157,1.009354,-1.7650106,0.14018933,1.6193323,-1.571587,-4.511863,-3.7819335,-1.0351893,1.4409367,3.2827344,-0.42637587,-0.2562454,0.270271,0.87574595,-0.84347415,-0.51492566,3.2921286,3.1560805,-1.4585588,-2.3080618,0.8185009,-0.38692665,0.14962053,-2.0728416,0.3903507,1,1.6744997760315695e-11,0.9786154191794406,7.479289097816467e-05,0.021267679355884684,2.4960948452656513e-07,2.3108243386017158e-07,4.134131403868891e-05,2.865509958674228e-07,Oscines
Certhia,Certhiidae (Treecreepers),Certhia_brachydactyla,,Short-toed Treecreeper,Jerome Fischer,2016-06-04,13:00,Switzerland,"Berne, Bern District, Canton of Bern",46.9303,7.4676,338455,Certhia_brachydactyla_338455_seg1.wav,0.024390243902439,274.3606,22.842194,-3.0649452,-13.907846,-6.192815,-10.305842,-11.745674,1.6352326,-0.7832091,4.418087,6.922142,-2.4711192,8.495131,4.7014084,3.895273,0.38916957,4.257583,-4.666707,-4.4096828,-2.1260781,1.2251903,2.0487275,-1.6901369,7.2759085,3.2756436,-5.64948,0.179206,3.4092968,-1.4309511,2.302504,-1.8104233,-4.9749246,2.1487057,-0.5159035,6.3498545,-0.98070526,-4.0288854,5,4.482254878124849e-17,1.7139709524549645e-05,1.1195734508244993e-07,8.554494349003355e-17,0.0014194744453684095,0.7039978427852641,0.29090868049308616,0.0036567506094083795,Oscines
Irena,Irenidae (Fairy-bluebirds),Irena_cyanogastra,,Philippine Fairy-bluebird,David Edwards,2009-04-00,?:?,Philippines,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",17.5501,121.9501,35246,Irena_cyanogastra_35246_seg2.wav,0.0294117647058823,239.50935,-1.1351992,-22.23149,9.816225,21.633429,6.8026295,-2.4201303,-10.579781,15.525343,-2.481498,5.519879,-12.168894,5.36458,5.631926,7.331287,1.321192,0.9815429,0.1534766,-9.784086,6.7310295,4.8832145,-2.9510612,-3.0526807,3.1190896,-3.597068,3.235117,1.5816754,6.029124,0.7046565,-3.5867531,-3.354875,3.2077742,-2.0622232,2.6549358,2.2138019,0.7319832,-0.32541406,6,1.4522518294534777e-79,6.546926770136103e-28,0.07781205010130311,0.000381466816998906,4.0770951723799226e-07,0.00015153455800315046,0.8437414060240314,0.07791313479014597,Oscines
Irena,Irenidae (Fairy-bluebirds),Irena_cyanogastra,,Philippine Fairy-bluebird,David Edwards,2009-04-00,?:?,Philippines,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",17.5501,121.9501,35246,Irena_cyanogastra_35246_seg3.wav,0.0294117647058823,238.85556,5.380734,-22.654808,11.696821,23.838795,7.2522306,2.873601,-8.204456,16.127512,-1.6054095,3.78843,-10.2541,5.4255247,12.068631,6.901018,2.6110432,-3.6756155,-3.2973557,1.5488607,3.056142,0.9558909,0.42207444,-4.0733986,0.533974,-0.53410155,4.789979,-1.6416351,4.9832697,-1.2280093,1.6435205,4.8182864,2.122412,-1.5538303,1.3510742,7.5522614,0.5358448,1.110393,6,3.334297300235578e-64,2.4023117964577556e-26,6.077449426970383e-06,1.682167485723535e-13,1.1685865271332737e-06,0.00013511423566558097,0.9228018026868414,0.07705583704137083,Oscines
Irena,Irenidae (Fairy-bluebirds),Irena_cyanogastra,hoogstraali,Philippine Fairy-bluebird,Frank Lambert,2009-12-09,?:?,Philippines,"Mindanao; Zamboanga, Cabo Negro",7.1087,122.0793,68518,Irena_cyanogastra_68518_seg2.wav,0.0294117647058823,249.65157,-10.47109,4.718602,9.935829,27.689255,-2.1938255,-1.5635321,-1.0694355,-0.77069044,6.2988377,1.3064418,-0.91862994,4.7100186,2.7056952,-2.50842,1.19428,0.63863206,4.54952,-0.07619231,-2.0649016,1.9492207,-0.72476584,-0.34135738,-0.4587145,1.4539566,-7.826853,2.8136952,-0.39102468,-1.2759024,-2.7739475,-3.3643584,-2.7979333,-3.9969897,0.67427635,1.6750913,-1.1596279,-1.3368691,1,1.3961033274744136e-15,0.9981069636742115,1.456851405572485e-07,0.00027505308319635024,4.163822264121242e-06,0.0001248313723174136,0.0014790533822310033,9.788980640346335e-06,Oscines
Irena,Irenidae (Fairy-bluebirds),Irena_cyanogastra,,Philippine Fairy-bluebird,David Edwards,2009-04-00,?:?,Philippines,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",17.5501,121.9501,35246,Irena_cyanogastra_35246_seg4.wav,0.0294117647058823,224.4025,8.096654,-5.343578,14.434314,15.3333845,5.7194767,4.331943,-4.051628,7.0377345,1.9711084,4.7660294,-10.158022,4.88038,6.103835,0.53415436,5.140949,1.3781343,-2.3349426,-3.513294,4.3074026,-0.7916145,1.6676096,-3.9041095,2.2729204,-2.1066332,0.31340307,-0.93091196,4.204978,1.2826107,0.5934717,1.2034107,0.095976695,-1.3216981,3.7079182,0.38140106,-2.0495892,0.867396,6,1.7948883372565303e-41,1.8768009983151338e-15,0.00026585533487688865,0.12897017964451837,2.2129322476508014e-07,3.5992046406162673e-07,0.8707254497664622,3.793404045248831e-05,Oscines
Irena,Irenidae (Fairy-bluebirds),Irena_cyanogastra,,Philippine Fairy-bluebird,David Edwards,2009-04-00,?:?,Philippines,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",17.5501,121.9501,35246,Irena_cyanogastra_35246_seg5.wav,0.0294117647058823,206.34793,26.58117,-6.0431004,16.066505,17.872955,1.431655,0.6176,-7.9889684,9.491926,2.5443969,-2.1862996,-5.7655044,1.4569242,5.7987733,4.964608,4.607584,-0.086568154,-0.13012893,3.8725057,3.393269,1.8049428,3.1942177,-2.020517,0.6573479,-0.45700112,4.1486845,1.9837905,2.572606,2.6999986,1.3245707,4.211521,2.6400476,-2.347239,5.7914724,3.0493898,-2.0855446,-0.9106195,6,1.2061564074985073e-48,4.253305862254109e-19,0.00022241617017313805,2.1639666499447776e-05,7.519536239872442e-08,6.796100670972005e-07,0.9997091923035519,4.599705434618802e-05,Oscines
Irena,Irenidae (Fairy-bluebirds),Irena_cyanogastra,hoogstraali,Philippine Fairy-bluebird,Frank Lambert,2009-12-09,?:?,Philippines,"Mindanao; Zamboanga, Cabo Negro",7.1087,122.0793,68518,Irena_cyanogastra_68518_seg3.wav,0.0294117647058823,224.05685,4.890982,12.631202,6.902056,19.124958,2.514897,-1.355945,-2.7476523,-0.62113816,2.075906,0.09289831,3.201397,1.4655637,3.7107282,-2.577884,0.075096995,-0.0189433,-1.1771251,-0.94907784,0.5940893,1.6941925,2.5016456,1.5281129,-3.8775315,0.71112007,-3.3260555,2.661342,0.086608835,0.19553599,0.8370694,0.4581351,2.1106396,1.0928764,-1.3825474,-1.3125601,-1.0069771,-1.7727958,3,2.614939715279797e-15,0.02976503607535052,5.961023811234484e-08,0.9701088833615369,3.9049161862521325e-10,3.9827626944035735e-09,0.0001260090937360199,7.485880875236277e-09,Oscines
Irena,Irenidae (Fairy-bluebirds),Irena_cyanogastra,hoogstraali,Philippine Fairy-bluebird,Frank Lambert,2009-12-09,?:?,Philippines,"Mindanao; Zamboanga, Cabo Negro",7.1087,122.0793,68518,Irena_cyanogastra_68518_seg1.wav,0.0294117647058823,202.02174,14.98404,20.756348,15.550971,14.123283,9.873778,7.7698193,5.0320725,-0.9846692,-0.34799132,0.80181175,-4.456005,2.3507788,1.8916929,-6.451117,1.9760765,-0.91101384,2.7225993,-1.7312261,1.2028537,-2.24979,2.4252546,-1.7313925,1.961036,-0.40532136,-2.25227,0.6615888,1.3098726,0.86762476,-1.0494968,0.4143738,0.45103854,1.2958348,-1.8301888,0.92610645,1.5424747,-0.1985527,3,6.388008076832299e-16,8.972235263359924e-12,7.368966086677432e-08,0.9972191884428845,2.5339025738747305e-09,5.511272049783261e-10,0.0027806991634598977,3.5609991557128615e-08,Oscines
Irena,Irenidae (Fairy-bluebirds),Irena_cyanogastra,,Philippine Fairy-bluebird,David Edwards,2009-04-00,?:?,Philippines,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",17.5501,121.9501,35246,Irena_cyanogastra_35246_seg7.wav,0.0294117647058823,202.69327,17.929106,-6.656671,8.291841,13.574835,10.650056,2.0167296,-0.82293135,5.196124,-2.1341639,-3.1261764,-1.8079832,2.2149498,7.988446,2.80095,5.927901,1.9486668,-0.17847033,5.442827,2.1898763,7.0573187,3.8988867,-1.2679409,-1.5370611,-0.105817154,2.4738913,3.6752043,3.6586878,4.573669,1.8332583,1.5946518,0.021879133,-1.4540464,6.806797,5.0873785,2.0966759,-0.018954486,6,9.579495023723316e-50,1.226587408824433e-18,0.0007401144675509635,0.02357927484137659,4.286659839250726e-06,3.616023497050221e-07,0.9740177173135034,0.0016582451153791704,Oscines
Irena,Irenidae (Fairy-bluebirds),Irena_cyanogastra,,Philippine Fairy-bluebird,David Edwards,2009-04-00,?:?,Philippines,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",17.5501,121.9501,35246,Irena_cyanogastra_35246_seg6.wav,0.0294117647058823,249.76208,-1.5124742,-27.448584,10.570639,27.784983,2.351743,8.023631,-13.251517,14.170746,0.4281018,2.569146,-8.453523,8.596943,8.036173,7.65718,6.8861856,-0.7435828,-3.7134678,-0.83911514,1.8792907,0.823403,-4.637365,-0.06910904,4.6223316,-1.698286,1.4341307,2.130839,6.587888,2.0891955,-0.7869337,-1.2952932,1.4272091,-2.2571368,1.5233173,3.8541124,-0.5582504,-0.6076308,6,1.1206955555046504e-74,1.004041218816191e-31,1.0583414291816604e-05,2.8899722090562103e-09,7.497161864665653e-10,1.266050683639656e-07,0.9999164764051693,7.280993578012121e-05,Oscines
Irena,Irenidae (Fairy-bluebirds),Irena_cyanogastra,,Philippine Fairy-bluebird,David Edwards,2009-04-00,?:?,Philippines,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",17.5501,121.9501,35246,Irena_cyanogastra_35246_seg14.wav,0.0294117647058823,212.82437,11.139295,-4.1692367,12.961374,13.51771,6.1162534,0.37617555,-1.6287013,8.609603,2.549695,-0.32837713,-2.481462,1.621795,2.6531527,3.1862314,5.408982,1.3149399,2.3585508,4.6487527,1.8840868,4.650202,1.0547962,-0.909039,2.2884312,-2.6018085,4.9426622,-0.09597845,3.1040905,0.86014134,-1.2147067,4.2112,-0.88062876,-1.1652429,4.7140903,4.4107275,0.92538834,-0.83955306,6,2.498003148086516e-39,9.364380484450396e-14,0.005588998370676134,0.22178334928070537,1.0614134204036983e-06,4.471113088864238e-07,0.7725899932819474,3.6150541845799855e-05,Oscines
